Origin,FlightsCount,DelayedFlightRate,AvgArrDelay,AvgCarrierDelay,AvgWeatherDelay,AvgNASDelay,AvgSecurityDelay,AvgLateAircraftDelay,CarrierShare,WeatherShare,NASShare,SecurityShare,LateAircraftShare,cluster,pc1,pc2
PIR,8,0.25,3.375,0.0,0.0,24.125,0.0,1.875,0.0,0.0,0.9278846153846154,0.0,0.07211538461538461,,,
PIT,24998,0.49035922873829907,6.56668671076368,0.6725338027042164,0.14245139611168894,1.138691095287623,0.0008800704056324506,1.2212977038163053,0.21176470588235294,0.04485451568207583,0.3585464164252425,0.000277112986522232,0.3845572490238065,1.0,-0.2877404087899821,-1.866256924131795
PLN,87,0.27586206896551724,6.908045977011494,12.436781609195402,0.0,1.206896551724138,0.0,3.310344827586207,0.7335593220338983,0.0,0.0711864406779661,0.0,0.1952542372881356,,,
PMD,31,0.41935483870967744,2.6129032258064515,2.806451612903226,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
PNS,2690,0.42825278810408923,5.205816554809844,1.750557620817844,0.3171003717472119,1.4215613382899628,0.0,3.0472118959107806,0.26781550361144285,0.04851276801455952,0.2174827958823864,0.0,0.4661889324916112,,,
PPG,8,0.375,0.5,8.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
PRC,13,0.38461538461538464,2.769230769230769,10.23076923076923,0.0,1.2307692307692308,0.0,1.5384615384615385,0.7869822485207101,0.0,0.09467455621301775,0.0,0.11834319526627218,,,
PSC,752,0.3497340425531915,0.9732620320855615,1.0438829787234043,0.16090425531914893,1.4561170212765957,0.0,2.386968085106383,0.20679662802950474,0.031875658587987354,0.28846153846153844,0.0,0.47286617492096944,,,
PSE,127,0.30708661417322836,2.696,0.6299212598425197,0.0,2.015748031496063,0.023622047244094488,9.692913385826772,0.050955414012738856,0.0,0.16305732484076432,0.001910828025477707,0.7840764331210192,,,
PSG,253,0.43873517786561267,8.699186991869919,1.4545454545454546,0.4743083003952569,0.3675889328063241,0.0,4.24901185770751,0.2222222222222222,0.07246376811594203,0.05615942028985507,0.0,0.6491545893719807,,,
PSM,9,0.4444444444444444,38.55555555555556,0.0,0.0,0.0,0.0,47.22222222222222,0.0,0.0,0.0,0.0,1.0,,,
PSP,2759,0.39180862631388186,5.792727272727273,2.8561072852482785,0.21167089525190286,2.067053280173976,0.015585357013410656,2.8836534976440737,0.35549941351619596,0.026346657042317062,0.25728593341153116,0.001939907967156907,0.35892808806279886,,,
PUB,98,0.3469387755102041,-1.1578947368421053,0.0,0.21428571428571427,0.5612244897959183,0.0,1.2959183673469388,0.0,0.10344827586206896,0.270935960591133,0.0,0.625615763546798,,,
PVD,6263,0.3862366278141466,4.091694671147383,1.161903241258183,0.29762094842727127,2.0881366757145137,0.013252434935334505,2.212038958965352,0.2012667330456909,0.05155437548401372,0.3617103661909503,0.0022956079212302248,0.3831729173581148,7.0,-0.3861383994365898,-0.5959649340072107
PVU,11,0.2727272727272727,-2.4545454545454546,0.0,2.272727272727273,0.0,0.0,3.1818181818181817,0.0,0.4166666666666667,0.0,0.0,0.5833333333333334,,,
PWM,2345,0.4157782515991471,6.260795211628901,2.4895522388059703,0.4004264392324094,2.9995735607675904,0.019189765458422176,2.499786780383795,0.29607465260168375,0.04762146262298408,0.3567298914697231,0.0022821787199513136,0.2972918145856578,,,
RAP,1043,0.3537871524448706,5.506268081002893,2.5311601150527325,0.2665388302972196,3.2406519654841803,0.0,3.1265580057526368,0.2761795166858458,0.029082540014645882,0.3535934721205147,0.0,0.3411444711789936,,,
RDD,264,0.3977272727272727,15.761363636363637,8.696969696969697,0.11742424242424243,5.196969696969697,0.0,7.2727272727272725,0.40861363231891795,0.005516995906744973,0.24417156077593877,0.0,0.3416978109983983,,,
RDM,593,0.3642495784148398,5.0641891891891895,2.220910623946037,0.49409780775716694,2.566610455311973,0.01517706576728499,4.7099494097807755,0.22194135490394337,0.049376474553420965,0.2564880350522413,0.0015166835187057635,0.4706774519716886,,,
RDU,15761,0.4181841253727555,5.658008658008658,1.5137364380432714,0.3055643677431635,2.4254806167121377,0.0,2.5113888712645136,0.22405243980316292,0.045227452011569816,0.3590022914240637,0.0,0.3717178167612036,1.0,0.8923403421009509,-1.7525884549057424
RFD,32,0.40625,9.96875,1.1875,0.0,2.4375,0.0,12.84375,0.07210626185958255,0.0,0.14800759013282733,0.0,0.7798861480075902,,,
RHI,74,0.3108108108108108,0.3698630136986301,4.756756756756757,0.7972972972972973,0.8378378378378378,0.0,5.945945945945946,0.3855421686746988,0.06462212486308871,0.06790799561883899,0.0,0.4819277108433735,,,
RIC,5593,0.417843733237976,6.7955890263582575,2.3189701412479886,0.1537636331128196,2.963168246021813,0.006436617200071518,2.4645092079384945,0.2932862989846912,0.019446894150102888,0.3747597404065758,0.0008140560341903534,0.31169301042443975,1.0,1.4835601967254672,-0.5792809940790548
RKS,158,0.31645569620253167,-1.8860759493670887,1.860759493670886,0.0,1.5759493670886076,0.0,1.7025316455696202,0.3620689655172414,0.0,0.3066502463054187,0.0,0.3312807881773399,,,
RNO,7107,0.4164907837343464,5.415714487233743,0.9340087237934431,0.2092303362881666,0.9401998030111158,0.009427325172365273,2.3298156746869285,0.21118605243064392,0.04730847543904301,0.21258589972003053,0.0021315856452023417,0.5267879867650802,6.0,-1.9677783114791492,0.5473923875877328
ROA,1001,0.4155844155844156,6.329659318637274,2.3906093906093906,0.7712287712287712,2.3726273726273726,0.017982017982017984,2.276723276723277,0.3053464335842797,0.09850708179150185,0.3030496363404364,0.0022967972438433073,0.2908000510399388,,,
ROC,4954,0.43480016148566814,7.571457489878543,2.0151392813887767,0.21154622527250708,2.7549454985870003,0.0012111425111021397,2.2379895034315704,0.2790730180029073,0.029296656602929665,0.38152745163815277,0.0001677289500167729,0.3099351448059935,,,
ROP,19,0.10526315789473684,-7.421052631578948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
ROR,25,0.4,41.208333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
ROW,143,0.3076923076923077,-0.1048951048951049,2.4475524475524475,0.0,0.9370629370629371,0.0,2.993006993006993,0.38377192982456143,0.0,0.14692982456140352,0.0,0.4692982456140351,,,
RST,870,0.3724137931034483,3.4096662830840048,0.8080459770114943,0.2149425287356322,2.174712643678161,0.0,2.7448275862068967,0.13597678916827852,0.036170212765957444,0.3659574468085106,0.0,0.4618955512572534,,,
RSW,7501,0.41474470070657243,5.682085561497326,1.4880682575656579,0.2178376216504466,2.5349953339554725,0.004932675643247567,3.162378349553393,0.20086739009159785,0.029404884018067626,0.34218719069985065,0.0006658388669941874,0.42687469632348973,1.0,0.18161722727691806,-0.2973926423920259
SAF,182,0.32967032967032966,5.116022099447513,5.489010989010989,0.8186813186813187,2.120879120879121,0.0,4.362637362637362,0.42912371134020616,0.06400343642611683,0.16580756013745704,0.0,0.34106529209621994,,,
SAN,24779,0.4099035473586505,3.689190828581827,1.0334961055732677,0.08753379878122604,1.3088098793333065,0.00863634529238468,2.3159933814923925,0.2173735899024709,0.018410844488205687,0.27527989746288545,0.0018164687507957662,0.4871191993956422,6.0,-2.671268272125898,0.015998904037642172
SAT,12371,0.4057068951580309,4.166801553900939,1.1439657262953682,0.17080268369574003,1.1364481448549026,0.0032333683614905826,2.1710451863228517,0.24731746531054488,0.03692635699556115,0.24569221628045157,0.0006990318409003531,0.46936492957254206,6.0,-2.0060718985688406,-1.0401441944196859
SAV,3009,0.4253904951811233,5.246666666666667,1.3396477234961781,0.33931538717181786,2.6414091060152876,0.017613825191093387,2.6726487205051512,0.19108793552974637,0.04840009480919649,0.37677174685944537,0.0025124437070395828,0.3812277790945722,,,
SBA,2133,0.37787154242850446,6.960996240601504,2.2587904360056257,0.1350210970464135,3.5246132208157523,0.011251758087201125,3.4664791373652135,0.24039517014270034,0.014369823370921065,0.3751122642450853,0.001197485280910089,0.3689252569603832,,,
SBN,1153,0.3954900260190807,7.503916449086162,4.597571552471813,0.6331309627059843,2.7493495229835214,0.0,3.1448395490026018,0.41326888594371247,0.056911202931316754,0.24713494971544397,0.0,0.28268496140952676,,,
SBP,894,0.35570469798657717,6.0963045912653975,1.8680089485458613,0.558165548098434,3.8031319910514543,0.0,4.676733780760626,0.1712820512820513,0.05117948717948718,0.3487179487179487,0.0,0.4288205128205128,,,
SCC,199,0.3768844221105528,2.405128205128205,0.2663316582914573,0.6482412060301508,0.5628140703517588,0.0,2.959798994974874,0.06002265005662514,0.14609286523216308,0.12684031710079274,0.0,0.6670441676104191,,,
SCE,156,0.23717948717948717,0.8141025641025641,2.9423076923076925,0.46153846153846156,3.0961538461538463,0.0,3.7948717948717947,0.28580323785803236,0.0448318804483188,0.30074719800747196,0.0,0.3686176836861768,,,
SCK,59,0.4576271186440678,8.830508474576272,1.8305084745762712,0.0,0.3220338983050847,0.0,4.915254237288136,0.2589928057553957,0.0,0.045563549160671464,0.0,0.6954436450839329,,,
SDF,6553,0.4304898519761941,6.140651276563217,1.514115672211201,0.3622768197772013,1.8002441629787884,0.004730657714024111,2.0398290859148482,0.2646501827105172,0.06332186391400603,0.31466218559120857,0.0008268651142940973,0.3565389026699741,1.0,1.1016326940754426,-1.3028296546924607
SEA,33464,0.4534425053789147,5.046610550280083,1.949468085106383,0.1678221372220894,1.4251135548649294,0.009174037771934018,1.6850645469758547,0.37227443662655,0.03204766062349135,0.27214261665496836,0.0017518931288126502,0.32178339296617764,3.0,0.017456044341983792,-0.3781318624165739
SFB,229,0.4017467248908297,10.714912280701755,6.602620087336245,1.6943231441048034,1.8908296943231442,0.0,5.6244541484716155,0.4175642087821044,0.10715272024302679,0.11958022645677989,0.0,0.3557028445180889,,,
SFO,45478,0.45936496767667884,7.741174137247124,2.102884911385725,0.1091516777342891,1.2980122256915432,0.006090857117727253,3.795439553190554,0.2876102202600777,0.014928604939311191,0.17752829939010453,0.0008330426205054794,0.519099832790001,4.0,-0.4190303980141272,2.0558825233520888
SGF,1540,0.39090909090909093,9.9921875,5.491558441558442,0.36883116883116884,3.233116883116883,0.005844155844155844,4.417532467532467,0.4062740199846272,0.027286702536510377,0.23919100691775558,0.0004323597232897771,0.3268159108378171,,,
SGU,477,0.3228511530398323,1.4444444444444444,2.8742138364779874,0.1740041928721174,1.4318658280922432,0.0,2.3291404612159328,0.42210591133004927,0.025554187192118227,0.2102832512315271,0.0,0.34205665024630544,,,
SHD,19,0.21052631578947367,-12.947368421052632,1.3157894736842106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
SHV,1935,0.40930232558139534,5.5605590062111805,2.440826873385013,0.37209302325581395,1.8284237726098191,0.0,2.587080103359173,0.3376706942160578,0.05147637091585043,0.2529491670837206,0.0,0.3579037677843712,,,
SIT,414,0.427536231884058,4.602941176470588,1.4951690821256038,0.6207729468599034,0.642512077294686,0.0,2.4347826086956523,0.287906976744186,0.11953488372093023,0.12372093023255815,0.0,0.4688372093023256,,,
SJC,16566,0.419956537486418,3.9202854723599856,1.0981528431727634,0.063805384522516,0.7139925147893276,0.02740552939756127,2.121393215018713,0.27284998650148484,0.0158532561418244,0.17740048594654587,0.006809250982391937,0.5270870204277529,2.0,-3.677141126447995,3.9477528256401726
SJT,256,0.26171875,-0.4453125,0.58203125,1.41015625,1.28515625,0.0,2.6328125,0.09847984137475214,0.23859881031064112,0.21744877726371448,0.0,0.4454725710508923,,,
SJU,7690,0.40780234070221066,5.244160250554613,2.215734720416125,0.1951885565669701,1.1078023407022106,0.010013003901170351,3.2477243172951886,0.32697511082113184,0.02880389936865537,0.16347796050737848,0.0014776150908637333,0.4792654142119706,4.0,-1.0876266799842929,1.283409941640129
SLC,33666,0.43120655854571377,3.8884751720234725,1.8685023465811204,0.2537575001485178,1.1773599477217371,0.009445731598645517,1.4169785540307729,0.395362869012677,0.053693426436297584,0.24912166026636162,0.00199865499318069,0.2998233892914831,3.0,-0.08635228915485978,-1.0300988354032508
SLE,5,0.2,-11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
SLN,16,0.5625,91.0,28.875,59.4375,2.625,0.0,7.1875,0.29426751592356687,0.6057324840764331,0.0267515923566879,0.0,0.0732484076433121,,,
SMF,13447,0.4162266676582137,4.307004470938897,1.1780322748568455,0.06707815869710716,0.87692422101584,0.008998289581319253,2.653974864281996,0.2461923411662315,0.01401840109411911,0.18326495088897177,0.0018805172199428074,0.5546437896307348,6.0,-3.2280439041859426,1.0464879163676912
SMX,230,0.2608695652173913,-1.108695652173913,1.6130434782608696,0.0,1.2173913043478262,0.0,2.143478260869565,0.3243006993006993,0.0,0.24475524475524477,0.0,0.43094405594405594,,,
SNA,13227,0.4193694715354956,3.8227272727272728,0.931881757012172,0.09034550540560973,1.525894004687382,0.011416042942466167,2.175020790806683,0.1968254982115483,0.01908214103219213,0.32228857945835465,0.0024112161471640265,0.45939256515074095,6.0,-2.2748972449716494,0.18747924048346445
SOP,5,0.8,13.8,6.6,3.0,3.8,0.0,0.0,0.4925373134328358,0.22388059701492538,0.2835820895522388,0.0,0.0,,,
SPI,279,0.3548387096774194,13.338129496402878,5.681003584229391,0.3046594982078853,8.039426523297491,0.0,5.659498207885305,0.2886016023306628,0.015477057538237436,0.4084122359796067,0.0,0.28750910415149306,,,
SPN,104,0.2980769230769231,3.2884615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
SPS,265,0.27169811320754716,-0.2765151515151515,0.22641509433962265,0.12075471698113208,1.679245283018868,0.0,3.6,0.04024144869215292,0.021462105969148222,0.29845741113346747,0.0,0.6398390342052314,,,
SRQ,2328,0.44372852233676974,5.980586712683348,0.8213058419243986,0.49312714776632305,1.6494845360824741,0.00816151202749141,1.6743986254295533,0.17675880558380327,0.10612924100952205,0.35499676435240823,0.00175649440695202,0.3603586946473144,,,
STC,9,0.5555555555555556,11.666666666666666,4.0,0.0,9.666666666666666,0.0,0.7777777777777778,0.27692307692307694,0.0,0.6692307692307692,0.0,0.05384615384615385,,,
STL,33768,0.4586294716891732,6.537299254905453,0.806592039800995,0.12298625918028903,0.8684849561715233,0.004294006159677802,1.3424247808576166,0.256485832399499,0.03910803913628959,0.2761669789910823,0.0013654383998945316,0.4268737110732346,6.0,-1.2851154196065289,-0.8225923711453906
STS,60,0.36666666666666664,-0.7,0.5,0.0,1.4333333333333333,0.1,6.833333333333333,0.05639097744360902,0.0,0.16165413533834586,0.011278195488721804,0.7706766917293233,,,
STT,1014,0.3796844181459566,2.5402985074626865,1.1331360946745561,0.1291913214990138,1.2238658777120315,0.046351084812623275,3.203155818540434,0.19755845942228337,0.022524071526822557,0.21337689133425033,0.008081155433287484,0.5584594222833562,,,
STX,372,0.4435483870967742,9.333333333333334,3.717741935483871,0.0,0.6666666666666666,0.010752688172043012,1.5483870967741935,0.6255088195386703,0.0,0.11216644052464948,0.0018091361374943465,0.26051560379918587,,,
SUN,370,0.2891891891891892,0.6494565217391305,2.1,0.9351351351351351,0.9918918918918919,0.0,3.1027027027027025,0.29454131918119786,0.13115996967399546,0.13912054586808187,0.0,0.4351781652767248,,,
SUX,251,0.3904382470119522,3.592,0.043824701195219126,0.0,0.7848605577689243,0.03187250996015936,2.1155378486055776,0.014725568942436412,0.0,0.2637215528781794,0.0107095046854083,0.7108433734939759,,,
SWF,749,0.40854472630173566,6.626168224299065,2.1241655540720963,0.38985313751668893,2.096128170894526,0.0,2.2149532710280373,0.3112284820031299,0.05712050078247261,0.3071205007824726,0.0,0.3245305164319249,,,
SWO,18,0.1111111111111111,1.7222222222222223,0.2222222222222222,0.0,1.3333333333333333,0.0,11.61111111111111,0.016877637130801686,0.0,0.10126582278481013,0.0,0.8818565400843882,,,
SYR,4358,0.44125745754933454,5.657090324063434,1.1514456172556218,0.22349701698026617,2.106700321248279,0.006195502524093621,2.285910968334098,0.19942770844924887,0.03870916461330578,0.36487560607264924,0.0010730466576583737,0.39591447420713777,,,
TEX,12,0.08333333333333333,-0.6666666666666666,0.0,6.166666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,
TLH,1609,0.4095711622125544,5.545851528384279,1.6432566811684275,0.5966438781852083,1.7843380981976382,0.0,2.420758234928527,0.2549662487945998,0.09257473481195758,0.27685631629701063,0.0,0.37560270009643204,,,
TOL,716,0.43575418994413406,8.289915966386555,1.8547486033519553,0.8072625698324022,2.2458100558659218,0.0,3.420391061452514,0.2227066912627872,0.09693107496226731,0.2696629213483146,0.0,0.4106993124266309,,,
TPA,21433,0.40484299911351657,5.0959794296400185,1.4133812345448606,0.3440955535855923,1.5638501376382214,0.00018662809685998226,2.5729949143843607,0.239779320389118,0.05837561442807729,0.2653062839864806,3.16613501982792e-05,0.43650711984612584,1.0,-0.15081260225453733,-1.502816809555327
TRI,804,0.4154228855721393,5.3915211970074814,3.701492537313433,0.2810945273631841,1.3955223880597014,0.0,1.8519900497512438,0.5119559607775676,0.0388783760536728,0.19301565456734904,0.0,0.25615000860141063,,,
TTN,201,0.44776119402985076,10.308457711442786,3.2686567164179103,0.11940298507462686,7.253731343283582,0.0,6.124378109452737,0.19495548961424333,0.007121661721068249,0.4326409495548961,0.0,0.3652818991097923,,,
TUL,6803,0.400558577098339,4.798703212496316,0.9629575187417316,0.2866382478318389,1.3272085844480377,0.0047038071439071,2.0007349698662353,0.21014980912969558,0.0625541333846598,0.28964167709235555,0.001026529368363648,0.4366278510249254,6.0,-0.9193961317505867,-1.4154838010253488
TUP,14,0.42857142857142855,5.928571428571429,0.0,0.0,7.785714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,
TUS,6510,0.40291858678955456,3.5966748768472905,1.3612903225806452,0.10522273425499232,1.0462365591397849,0.0026113671274961598,1.8559139784946237,0.3114172259900903,0.024071405980953718,0.23934357100186246,0.0005973925571915522,0.42457040446990196,6.0,-2.3307861247924566,-1.4037680883534942
TVC,736,0.36141304347826086,5.042119565217392,2.0652173913043477,0.30027173913043476,2.8505434782608696,0.012228260869565218,3.6793478260869565,0.23184868822452714,0.03370957901159243,0.32001220256253815,0.0013727882855399634,0.41305674191580233,,,
TVL,40,0.375,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
TWF,271,0.30996309963099633,-1.8191881918819188,2.162361623616236,0.6051660516605166,0.6531365313653137,0.0,1.2103321033210332,0.46693227091633466,0.1306772908366534,0.14103585657370518,0.0,0.2613545816733068,,,
TXK,228,0.2807017543859649,2.3596491228070176,4.754385964912281,0.4649122807017544,1.0043859649122806,0.0,2.258771929824561,0.5604963805584281,0.05480868665977249,0.11840744570837643,0.0,0.266287487073423,,,
TYR,358,0.3268156424581006,2.2206703910614527,1.1564245810055866,0.9664804469273743,1.5782122905027933,0.0,3.0335195530726256,0.17171298216507674,0.1435089174616342,0.23434259643301536,0.0,0.45043550394027376,,,
TYS,3202,0.3910056214865709,5.4943609022556394,2.947532792004997,0.24297314178638352,2.590568394753279,0.0,2.5028107432854467,0.3558152686145146,0.02933081998114986,0.31272384542884074,0.0,0.3021300659754948,,,
UCA,44,0.45454545454545453,2.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
UIN,18,0.3333333333333333,-2.2777777777777777,0.7777777777777778,0.0,2.5555555555555554,0.0,4.444444444444445,0.1,0.0,0.32857142857142857,0.0,0.5714285714285714,,,
USA,23,0.391304347826087,-0.5217391304347826,0.0,0.0,0.0,0.0,3.5217391304347827,0.0,0.0,0.0,0.0,1.0,,,
UST,4,0.25,17.5,0.0,20.75,3.5,0.0,4.0,0.0,0.7345132743362832,0.12389380530973451,0.0,0.1415929203539823,,,
UTM,2,0.5,17.0,0.0,0.0,6.5,0.0,17.0,0.0,0.0,0.2765957446808511,0.0,0.723404255319149,,,
VCT,29,0.3793103448275862,-0.8275862068965517,0.896551724137931,0.0,0.0,0.0,1.103448275862069,0.4482758620689655,0.0,0.0,0.0,0.5517241379310345,,,
VEL,24,0.2916666666666667,19.083333333333332,21.0,0.0,1.0416666666666667,0.0,8.25,0.6932599724896836,0.0,0.0343878954607978,0.0,0.2723521320495186,,,
VIS,21,0.23809523809523808,-3.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
VLD,198,0.37373737373737376,5.53030303030303,1.6111111111111112,0.6919191919191919,3.8383838383838382,0.0,4.585858585858586,0.1501883239171375,0.06450094161958568,0.3578154425612053,0.0,0.4274952919020716,,,
VPS,1279,0.3776387802971071,5.681818181818182,3.047693510555121,0.9827990617670055,2.592650508209539,0.0023455824863174357,3.226739640344019,0.3093405285294818,0.09975398777874772,0.26315371795889214,0.00023807634314736926,0.32751368938973097,,,
WRG,215,0.3627906976744186,7.626168224299065,1.5534883720930233,0.46511627906976744,0.6325581395348837,0.0,4.4186046511627906,0.21973684210526315,0.06578947368421052,0.08947368421052632,0.0,0.625,,,
WYS,45,0.28888888888888886,-4.355555555555555,2.911111111111111,0.0,0.0,0.0,0.6444444444444445,0.81875,0.0,0.0,0.0,0.18125,,,
XNA,2096,0.3683206106870229,6.515281757402101,2.8936068702290076,0.7137404580152672,4.123091603053435,0.0,4.4570610687022905,0.23742415345468781,0.058563319632021923,0.33830495204541006,0.0,0.3657075748678802,,,
XWA,2,0.0,-33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
YAK,224,0.3392857142857143,1.9181818181818182,0.6339285714285714,0.46875,0.4419642857142857,0.0,3.9464285714285716,0.11544715447154472,0.08536585365853659,0.08048780487804878,0.0,0.71869918699187,,,
YAP,7,0.7142857142857143,6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
YKM,22,0.6818181818181818,5.636363636363637,1.1818181818181819,0.0,1.7272727272727273,0.0,0.0,0.40625,0.0,0.59375,0.0,0.0,,,
YUM,512,0.35546875,1.255859375,2.068359375,0.451171875,0.7109375,0.0,1.76171875,0.41431924882629106,0.0903755868544601,0.14241001564945227,0.0,0.35289514866979654,,,
